정류소명,District,Longitude,Latitude
서초구립반포도서관.반포리체,반포1동,127.01337714858089,37.50509061438031
서초문화예술정보학교후문,서초2동,127.02495850336193,37.492074599849566
장자터빌딩,방배2동,126.9855736446241,37.47982624701295
동부센트레빌1,방배본동,126.98888640898693,37.49421750651512
필리핀대사관,방배4동,126.99248289849378,37.48906042373039
서초그랑자이아파트,서초2동,127.02495850336193,37.492074599849566
삼성래미안,반포2동,126.9945035076517,37.50459388896943
kt연구소,양재1동,127.02672880394384,37.47163933132787
상문고등학교,서초3동,127.01200750943013,37.48370806396488
반포리체,반포1동,127.01337714858089,37.50509061438031
백산빌딩,방배3동,126.9999954777151,37.478439573373386
방배브라운가아파트,방배2동,126.9855736446241,37.47982624701295
방배열린문화센터.가야치과병원,방배4동,126.99248289849378,37.48906042373039
방배중학교,반포4동,127.00030759341732,37.49747606930116
반포래미안,반포2동,126.9945035076517,37.50459388896943
우성아파트,양재1동,127.02672880394384,37.47163933132787
삼환아파트,서초3동,127.01200750943013,37.48370806396488
반포래미안아이파크아파트후문,반포1동,127.01337714858089,37.50509061438031
반포고교,반포1동,127.01337714858089,37.50509061438031
서초문화예술정보학교,서초2동,127.02495850336193,37.492074599849566
교총회관,양재1동,127.02672880394384,37.47163933132787
대우효령아파트,방배3동,126.9999954777151,37.478439573373386
동문빌라,방배1동,126.99450958540659,37.48336976730155
효성빌라,반포4동,127.00030759341732,37.49747606930116
서초포레스타3단지정문,내곡동,127.0769169347293,37.45824631311163
호남고속터미널,반포4동,127.00030759341732,37.49747606930116
서초포레스타3단지정문,내곡동,127.0769169347293,37.45824631311163
현대빌라,양재1동,127.02672880394384,37.47163933132787
방배빌딩.방배아트힐아파트정문,서초3동,127.01200750943013,37.48370806396488
반포고교,서초4동,127.02408896564856,37.50272828123128
반포리체,반포1동,127.01337714858089,37.50509061438031
언남초등학교,내곡동,127.0769169347293,37.45824631311163
서초2동주민센터,서초2동,127.02495850336193,37.492074599849566
삽준네마을,양재1동,127.02672880394384,37.47163933132787
방배역.백석대,방배3동,126.9999954777151,37.478439573373386
이수중학교,방배2동,126.9855736446241,37.47982624701295
서래마을.서래글로벌빌리지센터,반포4동,127.00030759341732,37.49747606930116
언남초등학교,내곡동,127.0769169347293,37.45824631311163
경부고속터미널,반포4동,127.00030759341732,37.49747606930116
서초더샵포레,내곡동,127.0769169347293,37.45824631311163
반포센트럴푸르지오써밋아파트,서초4동,127.02408896564856,37.50272828123128
서초더샵포레,내곡동,127.0769169347293,37.45824631311163
양재시민의숲매헌역입구,양재2동,127.0412886879359,37.470633217194234
